uuid,occurrenceID,raw_institutionCode,raw_collectionCode,taxonConceptID,eventDate,occurrenceYear,scientificName,taxonRank,taxonRankID,country,kingdom,phylum,classs,order,family,genus,genusGuid,species,speciesGuid,stateProvince,decimalLatitude,decimalLongitude,coordinateUncertaintyInMeters,year,month,basisOfRecord,left,right,dataProviderUid,dataProviderName,dataResourceUid,dataResourceName,assertions,speciesGroups,geospatialKosher,taxonomicKosher,collector,collectors,raw_scientificName,latLong,point1,point01,point001,point0001,point00001,namesLsid,license,identificationVerificationStatus,gridReference,vitality,raw_taxonId,publicResolutionInMeters,vernacularName,raw_locationRemarks,lifeStage,locationId,raw_samplingProtocol,raw_vernacularName,raw_occurrenceRemarks,raw_catalogNumber,image,images,multimedia,imageUrl,largeImageUrl,smallImageUrl,thumbnailUrl,imageUrls,eventDateEnd,miscDateProperties.occurrence_date_end_dt
51952245-3a36-41f9-9a69-14ec077579d6,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/84203/robins-pincushion,iSpot,,NBNSYS0000031893,1317081600000.0,1293840000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,50.5068,-4.1925,7071.0,2011,09,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,Devonian,['Devonian'],Diplolepis rosae,"50.5068,-4.1925","51,-4","50.5,-4.2","50.51,-4.19","50.507,-4.192","50.5068,-4.1925",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SX46,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,84203,,,,,,,,,,
16d0c7c8-10e4-4551-982c-9a5e937e8cd0,THU000890000045B,SxBRC,THU000020000003Z,NBNSYS0000031893,1158969600000.0,1136073600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,50.792482,0.19072,707.1,2006,09,HumanObservation,77699,77699,dp191,Sussex Biodiversity Record Centre,dr1742,Patrick Roper’s Notebooks,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Patrick Roper,"['Roper, P. Patrick']",,"50.792482,0.19072","51,0","50.8,0.2","50.79,0.19","50.792,0.191","50.7925,0.1907",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC0,Accepted,TQ5401,,NBNSYS0000031893,,Bedeguar Gall,,,,Field Observation,,,,,,,,,,,,,
176cc010-33d7-4853-847c-f71759bd0696,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/223781/gall-on-rose,iSpot,,NBNSYS0000031893,1278547200000.0,1262304000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,54.5219,-1.1917,7071.0,2010,07,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,landgirl maggie,['landgirl maggie'],Diplolepis rosae,"54.5219,-1.1917","55,-1","54.5,-1.2","54.52,-1.19","54.522,-1.192","54.5219,-1.1917",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,NZ51,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,223781,,,,,,,,,,
e466cdf0-4fb7-4233-a1eb-fe660f3c890d,642367,LRERC,Leicester Lit & Phil Society - Natural History Section,NBNSYS0000031893,989020800000.0,978307200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.785026,-1.393537,1414.2,2001,05,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2464,Leicestershire and Rutland Environmental Records Centre records 2000-2009,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.785026,-1.393537","53,-1","52.8,-1.4","52.79,-1.39","52.785,-1.394","52.785,-1.3935",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK42A,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
7dcb837a-ed41-4905-8e0b-d5b57c555902,SR000285000173UP,CPERC,,NBNSYS0000031893,1410652800000.0,1388534400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.33798,0.009414,1414.2,2014,09,HumanObservation,77699,77699,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.33798,0.009414","52,0","52.3,0","52.34,0.01","52.338,0.009","52.338,0.0094",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL37R,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
7dd46a2c-6fd4-46ed-8dda-a245f68a982a,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/221751/rose-bedeguar-gallrobins-pin-cushion-gall,iSpot,,NBNSYS0000031893,1383955200000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,51.551,0.519,7071.0,2013,11,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,Jason Burton,"['Burton, J. Jason']",Diplolepis rosae,"51.551,0.519","52,1","51.6,0.5","51.55,0.52","51.551,0.519","51.551,0.519",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,TQ78,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,221751,,,,,,,,,,
3de37286-081b-43eb-b206-ec0cb22c4331,44609927,,NatureSpot | Records,NBNSYS0000031893,1755561600000.0,1735689600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.832011,-0.925542,7.1,2025,08,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Cooper, Barbara","['Cooper, B. Barbara']","Diplolepis rosae (Linnaeus, 1758)","52.832011,-0.925542","53,-1","52.8,-0.9","52.83,-0.93","52.832,-0.926","52.832,-0.9255",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK72482659,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
36df07e9-b716-461f-b045-f8a28ca9beb1,150501,Malcolm Storey,,NBNSYS0000031893,963878400000.0,946684800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,51.693645,-1.322144,70.7,2000,07,HumanObservation,77699,77699,dp217,Malcolm Storey,dr1770,Malcolm Storey personal records and images,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Malcolm Storey,"['Storey, M. Malcolm']",Diplolepis rosae,"51.693645,-1.322144","52,-1","51.7,-1.3","51.69,-1.32","51.694,-1.322","51.6936,-1.3221",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC0,Unconfirmed - plausible,SU469996,,NBNSYS0000031893,,Bedeguar Gall,"Top grassland, S of pit",,,,"bedeguar gall wasp, robin ۪s pin cushion gall wasp",A particularly bright red gall,,aba64e65-6588-4464-b722-a02ff15f3531,['aba64e65-6588-4464-b722-a02ff15f3531'],['Image'],https://images.nbnatlas.org/image/proxyImage?imageId=aba64e65-6588-4464-b722-a02ff15f3531,https://images.nbnatlas.org/image/proxyImageThumbnailLarge?imageId=aba64e65-6588-4464-b722-a02ff15f3531,https://images.nbnatlas.org/image/proxyImageThumbnail?imageId=aba64e65-6588-4464-b722-a02ff15f3531,https://images.nbnatlas.org/image/proxyImageThumbnail?imageId=aba64e65-6588-4464-b722-a02ff15f3531,['https://images.nbnatlas.org/image/proxyImageThumbnailLarge?imageId=aba64e65-6588-4464-b722-a02ff15f3531'],,
99435152-9364-4a7e-968a-023e58934bed,SR0002850001PQR5,CPERC,,NBNSYS0000031893,1508976000000.0,1483228800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.469252,-0.33795,1414.2,2017,10,HumanObservation,77699,77699,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.469252,-0.33795","52,-0","52.5,-0.3","52.47,-0.34","52.469,-0.338","52.4693,-0.3379",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL18I,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
42cfcea1-68cd-40d8-9e9d-d5c68f6d5b64,https://www.ispotnature.org/communities/uk-and-ireland/view/observation/203426/attached-to-wild-rose,iSpot,,NBNSYS0000031893,1376438400000.0,1356998400000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.64096,-2.53805,7071.0,2013,08,HumanObservation,77699,77699,dp267,iSpot,dr2701,iSpot British Isles observations,"['geodeticDatumAssumedWgs84', 'gridReferenceCalculatedFromLatLong']","['Animals', 'Arthropods', 'Insects']",true,true,WSP,['Wsp'],Diplolepis rosae,"52.64096,-2.53805","53,-3","52.6,-2.5","52.64,-2.54","52.641,-2.538","52.641,-2.5381",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ60,,NBNSYS0000031893,,Bedeguar Gall,,,,,Robin's Pin-Cushion Gall,,203426,,,,,,,,,,
0d6c7790-c6c4-4bb7-bc3c-325475e2121d,32138697,,NatureSpot | Records,NBNSYS0000031893,1691107200000.0,1672531200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.659216,-1.319138,70.7,2023,08,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Gaten, Ted","['Gaten, T. Ted']","Diplolepis rosae (Linnaeus, 1758)","52.659216,-1.319138","53,-1","52.7,-1.3","52.66,-1.32","52.659,-1.319","52.6592,-1.3191",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK461070,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,,,,,,,,,,,,
1f28ca7f-7814-4ea1-a4f8-bf8069e9de00,42669169,,NatureSpot | Records,NBNSYS0000031893,1750809600000.0,1735689600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.731221,-0.608654,70.7,2025,06,HumanObservation,77699,77699,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Bell, Melinda","['Bell, M. Melinda']","Diplolepis rosae (Linnaeus, 1758)","52.731221,-0.608654","53,-1","52.7,-0.6","52.73,-0.61","52.731,-0.609","52.7312,-0.6087",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY,Accepted - correct,SK940157,,NBNSYS0000031893,0.0,Bedeguar Gall,,['gall'],,,Robin's Pin-Cushion Gall,on dog rose,,,,,,,,,,,
0402edf2-94b1-4c4e-9f5d-412f6b77a57f,1421618,LRERC,LRWT Data Exchange,NBNSYS0000031893,1313366400000.0,1293840000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.651705,-0.538004,1414.2,2011,08,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2465,Leicestershire and Rutland Environmental Records Centre records 2010-2014,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.651705,-0.538004","53,-1","52.7,-0.5","52.65,-0.54","52.652,-0.538","52.6517,-0.538",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK90Y,dead,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
f9432cba-019b-482e-aa60-67ea082264af,SR0002850000Z7GJ,CPERC,,NBNSYS0000031893,1262304000000.0,1262304000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.161128,-0.17401,1414.2,2010,01,HumanObservation,77699,77699,dp101,Cambridgeshire & Peterborough Environmental Records Centre,dr3116,Cambridgeshire and Peterborough Environmental Records Centre data,"['firstOfMonth', 'firstOfYear', 'decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"52.161128,-0.17401","52,-0","52.2,-0.2","52.16,-0.17","52.161,-0.174","52.1611,-0.174",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,TL25L,not recorded,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,1293753600000.0,1293753600000.0
9eedd6c5-c32d-41c3-a4fb-6d35e5b21e43,6023124,Cofnod – North Wales Environmental Information Service,CO/D0135/001/05,NBNSYS0000031893,1252800000000.0,1230768000000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,52.995556,-3.26788,7071.1,2009,09,HumanObservation,77699,77699,dp131,Cofnod - North Wales Environmental Information Service,dr1420,Miscellaneous records held on the Cofnod database,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,A.N. & J.E.Graham,"['Graham, A.N.|Graham, J.E.']",Diplolepis rosae,"52.995556,-3.26788","53,-3","53,-3.3","53,-3.27","52.996,-3.268","52.9956,-3.2679",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted,SJ14,,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
d46d1dc8-3888-47e2-82e2-6c523310f2c4,2015385,LRERC,Recorders,NBNSYS0000031893,1606003200000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.604759,-1.307432,1414.2,2020,11,HumanObservation,77699,77699,dp156,Leicestershire and Rutland Environmental Records Centre,dr2467,Leicestershire and Rutland Environmental Records Centre records 2020-2024,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,-Withheld-,['-Withheld-'],Diplolepis rosae,"52.604759,-1.307432","53,-1","52.6,-1.3","52.6,-1.31","52.605,-1.307","52.6048,-1.3074",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - considered correct,SK40Q,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,,,,,,,,,,,,,,,,,
1355978d-03e3-44c9-b660-a354043b1b71,DSS000120001E6PY,,DSS000120000004K,NBNSYS0000031893,1559692800000.0,1546300800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.265825,-2.847802,70.7,2019,06,HumanObservation,77699,77699,dp133,Record,dr3310,"Record species dataset covering Cheshire, Halton, Warrington & Wirral","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,not provided,['not provided'],Diplolepis rosae,"53.265825,-2.847802","53,-3","53.3,-2.8","53.27,-2.85","53.266,-2.848","53.2658,-2.8478",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SJ435746,not recorded,NBNSYS0000031893,0.0,Bedeguar Gall,"Gowy Meadows, Thornton - Le- Moors, Ellesmere Port. CH2 4JD",['None'],DSS00012000002TR,Gall,,,,,,,,,,,,,
46140c44-af18-4118-9aba-dedbfaf94038,CI0001660000AR9P,HBRG,CI00016600000034,NBNSYS0000031892,1062028800000.0,1041379200000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,Scotland,57.885428,-4.243927,70.7,2003,08,HumanObservation,77697,77697,dp7,Highland Biological Recording Group,dr875,HBRG P.F. Entwistle Colln and Notebooks Dataset,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Philip Entwistle,"['Entwistle, P. Philip']",,"57.885428,-4.243927","58,-4","57.9,-4.2","57.89,-4.24","57.885,-4.244","57.8854,-4.2439",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted - considered correct,NH670906,,NBNSYS0000031892,,,,,,Field Observation,,"Galls on Rosa. Philip Entwistle Journal 2003-6, p15. As the aggregate.",,,,,,,,,,,
af7876c5-375a-4573-bcd2-65e70328e8c1,SR000416000AIVY5,RBRC,,NBNSYS0000031893,1030406400000.0,1009843200000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,53.449848,-1.323881,7071.1,2002,08,HumanObservation,77699,77699,dp177,Rotherham Biological Records Centre,dr1216,Rotherham Biological Records Centre - Non-sensitive Records from all taxonomic groups,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,Diplolepis rosae,"53.449848,-1.323881","53,-1","53.4,-1.3","53.45,-1.32","53.45,-1.324","53.4498,-1.3239",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted,SK49,,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
4b3800ac-ad44-4cc0-91f1-dfa551e15de4,LC0002150001MT6R,SEWBReC,,NBNSYS0000031893,1595548800000.0,1577836800000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,Wales,51.464199,-3.512892,7071.1,2020,07,HumanObservation,77699,77699,dp126,South East Wales Biodiversity Records Centre,dr898,"SEWBReC Bees, Wasps and Ants (South East Wales)","['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Rob Nottage: Linda Nottage,['Rob Nottage: Linda Nottage'],Diplolepis rosae,"51.464199,-3.512892","51,-4","51.5,-3.5","51.46,-3.51","51.464,-3.513","51.4642,-3.5129",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Unconfirmed - not reviewed,SS97,Alive,NBNSYS0000031893,,Bedeguar Gall,,,,,,,,,,,,,,,,,
ff220222-8ae3-44d2-b12c-03159c7ec2a2,DSS0004600007KNJ,NT,DSS0004600000043,NBNSYS0000031893,1155427200000.0,1136073600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,52.928786,1.178727,70.7,2006,08,HumanObservation,77699,77699,dp116,National Trust,dr1236,National Trust Species Records,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,,,,"52.928786,1.178727","53,1","52.9,1.2","52.93,1.18","52.929,1.179","52.9288,1.1787",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC0,Accepted - considered correct,TG137415,,NBNSYS0000031893,,Bedeguar Gall,,,DSS000460000040N,,,,,,,,,,,,,,
133b5854-bbba-4a97-a764-0971d8b889ff,26067531,,NatureSpot | Records,NBNSYS0000031892,1656201600000.0,1640995200000,Diplolepis nervosa,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis nervosa,NBNSYS0000031892,England,52.616096,-1.101284,7.1,2022,06,HumanObservation,77697,77697,dp154,NatureSpot,dr855,All taxa records for Leicestershire and Rutland,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,"Thompson, Nicky","['Thompson, N. Nicky']","Diplolepis nervosa (Curtis, 1838)","52.616096,-1.101284","53,-1","52.6,-1.1","52.62,-1.1","52.616,-1.101","52.6161,-1.1013",Diplolepis nervosa|NBNSYS0000031892||Animalia|Cynipidae,CC-BY,Accepted - correct,SK60940241,,NBNSYS0000031892,0.0,,,['gall'],,,Sputnik Gall Wasp,on rose,,,,,,,,,,,
6eea4afb-d2dd-4d60-b796-1377d3a524c2,1142466,BRERC,,NBNSYS0000031893,1214956800000.0,1199145600000,Diplolepis rosae,species,7000,United Kingdom,Animalia,Arthropoda,Insecta,Hymenoptera,Cynipidae,Diplolepis,NHMSYS0020704994,Diplolepis rosae,NBNSYS0000031893,England,51.475244,-2.475818,70.7,2008,07,HumanObservation,77699,77699,dp107,Bristol Regional Environmental Records Centre,dr938,BRERC species records from all years at full resolution excluding Notable Species within the last 10 years,"['decimalLatLongCalculatedFromGridReference', 'countryInferredByCoordinates']","['Animals', 'Arthropods', 'Insects']",true,true,Recorder details held at BRERC,['Recorder details held at BRERC'],Diplolepis rosae,"51.475244,-2.475818","51,-2","51.5,-2.5","51.48,-2.48","51.475,-2.476","51.4752,-2.4758",Diplolepis rosae|NBNSYS0000031893|Bedeguar Gall|Animalia|Cynipidae,CC-BY-NC,Accepted - correct,ST670752,alive,NBNSYS0000031893,,Bedeguar Gall,,,,field record,,,,,,,,,,,,,
